Classe,Número,Link Processo,link,REQTE.(S),ADV.(A/S),INTDO.(A/S),PROC.(A/S)(ES),Decisões,Data Andamento,Meio Processo,Indicador de  Processo em Tramitação,Relator Atual,Subgrupo Andamento Comissão,Ramo Direito Novo,Assuntos,Legislação,REQTE.(S)
ADI,5326,ADI-5326,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4781750,,,,,,26/5/2015,Eletrônico,Sim,MIN. MARCO AURÉLIO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,,
ADI,5327,ADI-5327,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4782182,,,,,,26/5/2015,Eletrônico,Não,MIN. DIAS TOFFOLI,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SERVIÇOS | CONCESSÃO / PERMISSÃO / AUT,"0 - Lei Estadual nº 18.293, de 2014 - do Estado do Paraná",
ADI,5328,ADI-5328,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4784649,,,,,,29/5/2015,Eletrônico,Sim,MIN. MARCO AURÉLIO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SERVIDOR PÚBLICO CIVIL | SISTEMA REMUN,"0 - Lei Estadual nº 949, de 2005 - arts. 17, I, 31 e 32/AP",
ADI,5329,ADI-5329,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4785256,,,,,,1/6/2015,Eletrônico,Sim,MIN. MARCO AURÉLIO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Federal nº 11.697, de 2008, Art. 52, Inciso v1 - Lei Federal nº 11.697, de 2008, Art. 52, Inciso v",
ADI,5330,ADI-5330,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4790468,,,,,,9/6/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SERVIDOR PÚBLICO CIVIL | REGIME ESTATU,"0 - Lei Estadual nº 18.469, de 2015 - PR1 - Lei Estadual nº 17.435, de 2012, Art. 12 - PR",
ADI,5331,ADI-5331,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794625,,,,,,18/6/2015,Eletrônico,Sim,MIN. ROSA WEBER,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | AGENTES POLÍTICOS | MAGISTRATURA1 - DIREITO PROCESSUAL PENAL | INVESTIGAÇÃO PENAL","0 - Lei Complementar nº 59, de 2001, Art. 90, § 1º - do Estado de Minas Gerais",
ADI,5332,ADI-5332,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794643,,,,,,18/6/2015,Eletrônico,Não,MIN. CÁRMEN LÚCIA,Prevenção Relator,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SISTEMA NACIONAL DE TRÂNSITO,"0 - Lei Estadual nº 13.721, de 2006, Art. 1º, Inciso v - do Estado de Santa Catarina1 - Lei Estadual nº 13.721, de 2006, Art. 2º - § 1º, 6º e 7º - do Estado de Santa Catarina",
ADI,5333,ADI-5333,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794645,,,,,,18/6/2015,Eletrônico,Sim,MIN. CÁRMEN LÚCIA,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | DOMÍNIO PÚBLICO | BENS PÚBLICOS,"0 - Lei Estadual nº 2.758, de 2013, Art. 3º - do Estado do Tocantins1 - Lei Estadual nº 2.758, de 2013, Art. 6º, § únicoº",
ADI,5333,ADI-5333,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794645,,,,,,13/9/2018,Eletrônico,Sim,MIN. CÁRMEN LÚCIA,Substituição,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | DOMÍNIO PÚBLICO | BENS PÚBLICOS,"0 - Lei Estadual nº 2.758, de 2013, Art. 3º - do Estado do Tocantins1 - Lei Estadual nº 2.758, de 2013, Art. 6º, § únicoº",
ADI,5334,ADI-5334,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794666,,,,,,19/6/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | ENTIDADES ADMINISTRATIVAS / ADMINISTRA,,
ADI,5334,ADI-5334,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794666,,,,,,19/6/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Registro à Presidência,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | ENTIDADES ADMINISTRATIVAS / ADMINISTRA,,
ADI,5335,ADI-5335,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794668,,,,,,18/6/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | DOMÍNIO PÚBLICO | RECURSOS MINERAIS1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | MEIO AMBIENTE |RECURSOS HÍDRICOS","0 - Lei Estadual nº 3.874, de 2013 - do Estado do Amazonas",
ADI,5336,ADI-5336,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795216,,,,,,18/6/2015,Eletrônico,Não,MIN. ALEXANDRE DE MORAES,Normal,DIREITO DO TRABALHO,0 - DIREITO DO TRABALHO,"0 - Lei Estadual nº 6.296, de 2012 - RJ",
ADI,5336,ADI-5336,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795216,,,,,,22/3/2017,Eletrônico,Não,MIN. ALEXANDRE DE MORAES,Substituição,DIREITO DO TRABALHO,0 - DIREITO DO TRABALHO,"0 - Lei Estadual nº 6.296, de 2012 - RJ",
ADI,5337,ADI-5337,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795354,,,,,,19/6/2015,Eletrônico,Sim,MIN. LUIZ FUX,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SERVIÇOS | CONCESSÃO / PERMISSÃO / AUT,"0 - Lei Federal nº 12.587, de 2012 - Art.12-A, §§ 1º, 2º e 3º",
ADI,5338,ADI-5338,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795356,,,,,,19/6/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | LICITAÇÕES1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTRATOS ADMINISTRATIVOS","0 - Lei Estadual nº 2.548, de 2012, Art. 3º - do Estado do Acre1 - Decreto nº 4.929, de 2012, Art. 2º - do Estado do Acre",
ADI,5339,ADI-5339,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795358,,,,,,19/6/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 13.336, de 2005, Art. 8º - §§ 1º, 2º, 3º, 4º e 7º",
ADI,5340,ADI-5340,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795362,,,,,,19/6/2015,Eletrônico,Sim,MIN. LUIZ FUX,Prevenção Relator,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | ORGANIZAÇÃO POLÍTICO-ADMINISTRATIVA /,"0 - Lei Federal nº 13.134, de 2015, Art. 1º",
ADI,5341,ADI-5341,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795368,,,,,,19/6/2015,Eletrônico,Sim,MIN. EDSON FACHIN,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SERVIÇOS | ENSINO SUPERIOR | DIPLOMAS/,"0 - Lei Estadual nº 2.873, de 2014 - do Estado do Acre",
ADI,5342,ADI-5342,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795372,,,,,,19/6/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SERVIDOR PÚBLICO CIVIL | CATEGORIAS ES,"0 - Emenda Constitucional nº 93, de 2014 - Constituição de Minas Gerais",
ADI,5343,ADI-5343,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795375,,,,,,23/6/2015,Eletrônico,Não,MIN. DIAS TOFFOLI,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE1 - DIREITO PENAL | PARTE GERAL | EXTINÇÃO DA PUNIBILIDADE | INDULTO","0 - Decreto nº 8.380, de 2014, Art. 9º, § únicoº",
ADI,5344,ADI-5344,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4795875,,,,,,22/6/2015,Eletrônico,Não,MIN. EDSON FACHIN,Normal,DIREITO DO TRABALHO,"0 - DIREITO DO TRABALHO | REMUNERAÇÃO, VERBAS INDENIZATÓRIAS E BENEFÍCIOS | SALÁRIO / DIFERENÇA SALARIAL","0 - Lei Estadual nº 6.633, de 2015 - do Estado do Piauí",
ADI,5345,ADI-5345,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4805076,,,,,,7/7/2015,Eletrônico,Não,MIN. LUIZ FUX,Normal,DIREITO DO CONSUMIDOR,"0 - DIREITO DO CONSUMIDOR1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE","0 - Lei Estadual nº 10.369, de 2014 - PA",
ADI,5346,ADI-5346,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4806560,,,,,,10/7/2015,Eletrônico,Sim,MIN. ALEXANDRE DE MORAES,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 13.219, de 2014, Art. 1º - BA - ""DE FORMA VITALÍCIA""",
ADI,5346,ADI-5346,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4806560,,,,,,22/3/2017,Eletrônico,Sim,MIN. ALEXANDRE DE MORAES,Substituição,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 13.219, de 2014, Art. 1º - BA - ""DE FORMA VITALÍCIA""",
ADI,5347,ADI-5347,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4810326,,,,,,16/7/2015,Eletrônico,Não,MIN. ROBERTO BARROSO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Medida Provisória nº 680, de 2015, Art. 3º, § 1º",
ADI,5348,ADI-5348,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4810510,,,,,,17/7/2015,Eletrônico,Sim,MIN. CÁRMEN LÚCIA,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | GARANTIAS CONSTITUCIONAIS,"0 - Lei Federal nº 9.494, de 1997, Art. 1º, Inciso F - ATUALIZAÇÃO MONETÁRIA",
ADI,5349,ADI-5349,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4811692,,,,,,20/7/2015,Eletrônico,Sim,MIN. ROSA WEBER,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | ORGANIZAÇÃO SINDICAL | CONTRIBUIÇÃO SI,"0 - Lei Distrital nº 5.470, de 2015 - DF",
ADI,5350,ADI-5350,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4812389,,,,,,21/7/2015,Eletrônico,Sim,MIN. MARCO AURÉLIO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 18.469, de 2015",
ADI,5351,ADI-5351,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4812553,,,,,,22/7/2015,Eletrônico,Sim,MIN. CÁRMEN LÚCIA,Normal,DIREITO PENAL,"0 - DIREITO PENAL | CRIMES PREVISTOS NA LEGISLAÇÃO EXTRAVAGANTE | CRIMES RELACIONADOS À COMISSÃO PARLAME1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | AGENTES POLÍTICOS | MINISTÉRIO PÚBLICO","0 - Lei Federal nº 10.001, de 2000, Art. 2º1 - Lei Federal nº 10.001, de 2000, Art. 3º2 - Lei Federal nº 10.001, de 2000, Art. 4º",
ADI,5352,ADI-5352,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4813978,,,,,,27/7/2015,Eletrônico,Não,MIN. ALEXANDRE DE MORAES,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 15.626, de 2014 - SP",
ADI,5352,ADI-5352,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4813978,,,,,,22/3/2017,Eletrônico,Não,MIN. ALEXANDRE DE MORAES,Substituição,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 15.626, de 2014 - SP",
ADI,5353,ADI-5353,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4815683,,,,,,29/7/2015,Eletrônico,Sim,MIN. ALEXANDRE DE MORAES,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 21.720, de 2015 - MG",
ADI,5353,ADI-5353,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4815683,,,,,,22/3/2017,Eletrônico,Sim,MIN. ALEXANDRE DE MORAES,Substituição,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Lei Estadual nº 21.720, de 2015 - MG",
ADI,5354,ADI-5354,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4815685,,,,,,29/7/2015,Eletrônico,Sim,MIN. DIAS TOFFOLI,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | ATOS ADMINISTRATIVOS | FISCALIZAÇÃO |,"0 - Constituição Estadual, Art. 112, § únicoº - SC1 - Lei Estadual nº 16.157, de 2013, Art. 12, § 1ºº - SC",
ADI,5355,ADI-5355,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4817494,,,,,,3/8/2015,Eletrônico,Sim,MIN. LUIZ FUX,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SERVIDOR PÚBLICO CIVIL | LICENÇAS / AF,"0 - Lei Federal nº 11.440, de 2006, Art. 69",
ADI,5356,ADI-5356,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4817597,,,,,,4/8/2015,Eletrônico,Não,MIN. EDSON FACHIN,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE | INCO,"0 - Lei Estadual nº 4.650, de 2015 - MS",
ADI,5356,ADI-5356,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4817597,,,,,,3/8/2016,Eletrônico,Não,MIN. EDSON FACHIN,Substituição,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE | INCO,"0 - Lei Estadual nº 4.650, de 2015 - MS",
ADI,5357,ADI-5357,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4818214,,,,,,5/8/2015,Eletrônico,Não,MIN. EDSON FACHIN,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | GARANTIAS CONSTITUCIONAIS |PESSOAS COM,"0 - Lei Federal nº 13.146, de 2015, Art. 28, § 1º1 - Lei Federal nº 13.146, de 2015, Art. 30",
ADI,5358,ADI-5358,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4818260,,,,,,5/8/2015,Eletrônico,Sim,MIN. ROBERTO BARROSO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONCURSO PÚBLICO / EDITAL | CLASSIFICA,"0 - Lei Estadual nº 5.810, de 1994, Art. 10º - §§ 1º E 2º - PA",
ADI,5359,ADI-5359,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4818262,,,,,,5/8/2015,Eletrônico,Sim,MIN. EDSON FACHIN,Normal,,,,
ADI,5360,ADI-5360,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4819279,,,,,,6/8/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | SISTEMA NACIONAL DE TRÂNSITO | LICENCI1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | ATOS ADMINISTRATIVOS | FISCALIZAÇÃO |","0 - Lei Estadual nº 13.569, de 1999, Art. 1º, § 2º - XX E XXI - GO1 - Lei Estadual nº 17.429, de 2011 - GO2 - Lei Estadual nº 18.573, de 2014 - GO",
ADI,5361,ADI-5361,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4819715,,,,,,6/8/2015,Eletrônico,Sim,MIN. CELSO DE MELLO,Normal,DIREITO TRIBUTÁRIO,"0 - DIREITO TRIBUTÁRIO | EMPRÉSTIMOS COMPULSÓRIOS1 - DIREITO TRIBUTÁRIO | PROCESSO ADMINISTRATIVO FISCAL | DEPÓSITO PRÉVIO AO RECURSO ADMINISTRATIVO2 - DIREITO TRIBUTÁRIO | CRÉDITO TRIBUTÁRIO | SUSPENSÃO DA EXIGIBILIDADE | DEPÓSITO JUDICIAL","0 - Lei Complementar nº 151, de 2015 - art. 2º ao art. 11",
ADI,5362,ADI-5362,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4820476,,,,,,10/8/2015,Eletrônico,Não,MIN. GILMAR MENDES,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE | INCO1 - DIREITO ELEITORAL E PROCESSO ELEITORAL | PARTIDO POLÍTICO","0 - Resolução nº 23.432, de 2014, Art. 47, § 2º - TSE",
ADI,5363,ADI-5363,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4820806,,,,,,10/8/2015,Eletrônico,Sim,MIN. LUIZ FUX,Normal,DIREITO TRIBUTÁRIO,"0 - DIREITO TRIBUTÁRIO | IMPOSTOS | ICMS/ IMPOSTO SOBRE CIRCULAÇÃO DE MERCADORIAS1 - DIREITO TRIBUTÁRIO | CRÉDITO TRIBUTÁRIO | CRÉDITO PRESUMIDO2 - DIREITO TRIBUTÁRIO | CRÉDITO TRIBUTÁRIO | BASE DE CÁLCULO","0 - Decreto nº 43.080, de 2002 - Art.75, XV e XVI; Art. 85, I, d.2; Art.222, X; Anexo 1, parte 1, item 13, Anexo 4, parte 1, Anexo 4, parte 6 - do Estado de Minas Gerais1 - Decreto nº 45.515, de 2010 - do Estado de Minas Gerais2 - Decreto nº 46.354, de 2013 - do Estado de Minas Gerais",
ADI,5364,ADI-5364,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4821951,,,,,,13/8/2015,Eletrônico,Sim,MIN. GILMAR MENDES,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | MILITAR | SISTEMA REMUNERATÓRIO E BENE,"0 - Lei Federal nº 9.266, de 1996",
ADI,5365,ADI-5365,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4822285,,,,,,13/8/2015,Eletrônico,Sim,MIN. ROBERTO BARROSO,Normal,DIREITO PROCESSUAL CIVIL E DO TRABALHO,0 - DIREITO PROCESSUAL CIVIL E DO TRABALHO | LIQUIDAÇÃO / CUMPRIMENTO / EXECUÇÃO | PRECATÓRIO | PAGAMENT,"0 - Lei Complementar nº 131, de 2015 - do Estado da Paraíba",
ADI,5366,ADI-5366,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4827786,,,,,,19/8/2015,Eletrônico,Não,MIN. LUIZ FUX,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | CONTROLE DE CONSTITUCIONALIDADE,"0 - Medida Provisória nº 685, de 2015, Art. 7º - 8º, 9º, 10º, 11, 12 e 13",
ADI,5367,ADI-5367,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4828140,,,,,,20/8/2015,Eletrônico,Sim,MIN. CÁRMEN LÚCIA,Prevenção Relator,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | ENTIDADES ADMINISTRATIVAS / ADMINISTRA,"0 - Lei Federal nº 9.649, de 1998, Art. 58, § 3º1 - Lei Federal nº 8.042, de 1990, Art. 312 - Lei Federal nº 12.378, de 2010, Art. 41",
ADI,5368,ADI-5368,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4829123,,,,,,21/8/2015,Eletrônico,Sim,MIN. LUIZ FUX,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | MILITAR | SISTEMA REMUNERATÓRIO E BENE,"0 - Lei Estadual nº 2.578, de 2012 - TO",
ADI,5369,ADI-5369,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4829659,,,,,,21/8/2015,Eletrônico,Não,MIN. ALEXANDRE DE MORAES,Normal,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | AGENTES POLÍTICOS | GOVERNADOR,"0 - Lei Delegada nº 180, de 2011, Art. 47, Inciso XI - do Estado de Minas Gerais",
ADI,5369,ADI-5369,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4829659,,,,,,22/3/2017,Eletrônico,Não,MIN. ALEXANDRE DE MORAES,Substituição,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO | AGENTES POLÍTICOS | GOVERNADOR,"0 - Lei Delegada nº 180, de 2011, Art. 47, Inciso XI - do Estado de Minas Gerais",
